,Metabolite,Formula,Polarity (z),mz,ppm,RT,RT_range,Detection,1 20AF,2 20AF,4 40AM,5 40AM,6 40AM,7 2e6 Mf,8 2e6 Mf,9 2e6 Mf,10 200 L3,11 200 L3,12 200 L3,AF_vs_AM_ttest_pval,AF_vs_AM_Log2FoldChange,AF_vs_AM_impact_score,AF_vs_L3_ttest_pval,AF_vs_L3_Log2FoldChange,AF_vs_L3_impact_score,AF_vs_Mf_ttest_pval,AF_vs_Mf_Log2FoldChange,AF_vs_Mf_impact_score,AM_vs_AF_ttest_pval,AM_vs_AF_Log2FoldChange,AM_vs_AF_impact_score,AM_vs_L3_ttest_pval,AM_vs_L3_Log2FoldChange,AM_vs_L3_impact_score,AM_vs_Mf_ttest_pval,AM_vs_Mf_Log2FoldChange,AM_vs_Mf_impact_score,L3_vs_AF_ttest_pval,L3_vs_AF_Log2FoldChange,L3_vs_AF_impact_score,L3_vs_AM_ttest_pval,L3_vs_AM_Log2FoldChange,L3_vs_AM_impact_score,L3_vs_Mf_ttest_pval,L3_vs_Mf_Log2FoldChange,L3_vs_Mf_impact_score,Mf_vs_AF_ttest_pval,Mf_vs_AF_Log2FoldChange,Mf_vs_AF_impact_score,Mf_vs_AM_ttest_pval,Mf_vs_AM_Log2FoldChange,Mf_vs_AM_impact_score,Mf_vs_L3_ttest_pval,Mf_vs_L3_Log2FoldChange,Mf_vs_L3_impact_score
166,Arachidonate,C20H32O2,-,303.233,-5.1,2.89,0.11,11,832724,383856,745675,441872,1259178,7062802,2931910,3999868,1890696,1237708,1256779,0.5957802950540698,-0.4230582656031324,2.0,0.07782571929713272,-1.26484335665311,32.0,0.08584487158886779,-2.9390025918200107,236.0,0.5957802950540698,0.42305826560313226,2.0,0.11426224566073764,-0.8417850910499778,18.0,0.03790956831401559,-2.5159443262168777,413.0,0.07782571929713272,1.26484335665311,32.0,0.11426224566073764,0.8417850910499778,18.0,0.06334590964942327,-1.6741592351669,154.0,0.08584487158886779,2.9390025918200102,236.0,0.03790956831401559,2.515944326216878,413.0,0.06334590964942327,1.6741592351669,154.0
167,ATP,C10H16N5O13P3,-,505.9885,-7.6,13.75,0.54,6,56492,57584,67395,116205,325539,-,-,35622,-,-,-,0.3508239585430239,-1.5731017787916894,1.0,9.66768458583932e-06,0.8257590694534653,8179.0,0.00059070026805847,0.7752175098304429,131.0,0.3508239585430239,1.5731017787916894,1.0,0.15738238315096115,2.398860848245155,3.0,0.16010641327607145,2.3483192886221325,3.0,9.66768458583932e-06,-0.8257590694534652,8179.0,0.15738238315096115,-2.398860848245155,3.0,0.37390096630005787,-0.05054155962302233,0.0,0.00059070026805847,-0.7752175098304429,131.0,0.16010641327607145,-2.3483192886221325,3.0,0.37390096630005787,0.05054155962302233,0.0
168,Benzoate,C7H6O2,-,121.0295,-13.2,3.76,0.52,11,2634024,1291758,16943398,20520086,21056858,4783122,4469630,3333435,3019794,1275514,2857030,0.002078187347353421,-3.312923733267008,51333.0,0.663240014020396,-0.28047235356098904,4.0,0.060116504086863025,-1.0958268155872917,109.0,0.002078187347353421,3.312923733267008,51333.0,0.0002607707240284724,3.0324513797060186,343426.0,0.0003587554509188616,2.2170969176797164,153593.0,0.663240014020396,0.28047235356098904,4.0,0.0002607707240284724,-3.0324513797060186,343426.0,0.06311084186886713,-0.8153544620263026,92.0,0.060116504086863025,1.0958268155872917,109.0,0.0003587554509188616,-2.2170969176797164,153593.0,0.06311084186886713,0.8153544620263026,92.0
169,beta-Alanine,C3H7NO2,+,90.055,1.6,11.24,0.15,11,60964112,55875068,88900512,88261016,103269304,35133704,21054246,30135908,3007352,2726451,2915061,0.013050133390025991,-0.6781583364174419,9312.0,8.78769809518271e-05,4.340832176780161,7067960.0,0.01346785956276525,1.021655390380655,6572.0,0.013050133390025991,0.6781583364174419,9312.0,5.0377914163632755e-05,5.018990513197601,31009363.0,0.0005394873211473317,1.6998137267980964,368077.0,8.78769809518271e-05,-4.340832176780161,7067960.0,5.0377914163632755e-05,-5.018990513197601,31009363.0,0.0032797054844848146,-3.3191767863995065,48171.0,0.01346785956276525,-1.0216553903806544,6572.0,0.0005394873211473317,-1.6998137267980966,368077.0,0.0032797054844848146,3.3191767863995065,48171.0
170,beta-D-Fructose,C6H12O6,-,179.0561,-7.9,11.25,0.49,7,1485453,1376017,24022348,10325849,14125584,-,-,-,-,2002693,755390,0.06817438139086494,-3.497413731038823,1457.0,0.6469783353292837,0.3140211565107134,2.0,0.00037086641912247015,1.042601865937063,5902.0,0.06817438139086494,3.497413731038823,1457.0,0.02165237097358848,3.811434887549536,5612.0,0.019304177635812412,4.540015596975887,10155.0,0.6469783353292837,-0.3140211565107135,2.0,0.02165237097358848,-3.811434887549536,5612.0,0.34468498261333785,0.7285807094263496,4.0,0.00037086641912247015,-1.042601865937063,5902.0,0.019304177635812412,-4.540015596975887,10155.0,0.34468498261333785,-0.7285807094263496,4.0
171,"beta-D-Fructose 2,6-bisphosphate",C6H14O12P2,+,341.0033,13.4,5.32,0.13,3,-,-,-,-,-,-,-,-,11586,22368,34051,NA,0.0,0.0,0.2275491311583672,-1.1806783222597053,0.0,NA,0.0,0.0,NA,0.0,0.0,0.12254403778395186,-1.1806783222597053,0.0,NA,0.0,0.0,0.2275491311583672,1.1806783222597053,0.0,0.12254403778395186,1.1806783222597053,0.0,0.12254403778395186,1.1806783222597053,0.0,NA,0.0,0.0,NA,0.0,0.0,0.12254403778395186,-1.1806783222597053,0.0
172,beta-D-Fructose 6-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
173,beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,C42H79NO13,+,806.5624,4.7,2.81,0.08,9,187992,37465,188289,151785,323217,469683,141750,105449,23792,-,-,0.3041552458222983,-0.9718271462460888,1.0,0.18031441510327292,2.949075559330253,3.0,0.4870449449575812,-1.0839208641460625,1.0,0.3041552458222983,0.9718271462460888,1.0,0.01688199685471688,3.9209027055763417,106.0,0.89496167920264,-0.11209371789997401,0.0,0.18031441510327292,-2.949075559330253,3.0,0.01688199685471688,-3.9209027055763417,106.0,0.1250396477681425,-4.032996423476315,17.0,0.4870449449575812,1.0839208641460625,1.0,0.89496167920264,0.11209371789997397,0.0,0.1250396477681425,4.032996423476316,17.0
174,beta-D-Glucose,C6H12O6,-,179.0561,-7.9,11.25,0.49,7,1485453,1376017,24022348,10325849,14125584,-,-,-,-,2002693,755390,0.06817438139086494,-3.497413731038823,1457.0,0.6469783353292837,0.3140211565107134,2.0,0.00037086641912247015,1.042601865937063,5902.0,0.06817438139086494,3.497413731038823,1457.0,0.02165237097358848,3.811434887549536,5612.0,0.019304177635812412,4.540015596975887,10155.0,0.6469783353292837,-0.3140211565107135,2.0,0.02165237097358848,-3.811434887549536,5612.0,0.34468498261333785,0.7285807094263496,4.0,0.00037086641912247015,-1.042601865937063,5902.0,0.019304177635812412,-4.540015596975887,10155.0,0.34468498261333785,-0.7285807094263496,4.0
175,beta-D-Glucose 6-phosphate,C6H13O9P,-,259.0224,-4.8,13.99,0.09,7,13248660,6775914,8517686,5067621,5726525,-,-,674002,-,673201,-,0.2875528048863375,0.6372490212082427,44.0,0.030400351131610225,3.919147433602772,2656.0,0.0304026401910436,3.9185655369512653,2655.0,0.2875528048863375,-0.6372490212082424,44.0,0.005464549486156456,3.281898412394529,6318.0,0.005465487336450425,3.2813165157430224,6314.0,0.030400351131610225,-3.919147433602772,2656.0,0.005464549486156456,-3.281898412394529,6318.0,0.9756591698129992,-0.0005818966515065933,1.0,0.0304026401910436,-3.9185655369512653,2655.0,0.005465487336450425,-3.2813165157430224,6314.0,0.9756591698129992,0.0005818966515065067,1.0
176,beta-D-Glucosyl-(1<->1)-ceramide,C48H93NO8,+,812.6974,-10.3,3.18,0.24,1,-,-,119273,-,-,-,-,-,-,-,-,0.495025346059711,-1.9120905083749151,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,1.9120905083749151,0.0,0.3739009663000589,1.9120905083749151,0.0,0.3739009663000589,1.9120905083749151,0.0,NA,0.0,0.0,0.3739009663000589,-1.9120905083749151,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-1.9120905083749151,0.0,NA,0.0,0.0
177,Betaine,C5H11NO2,+,118.0863,-2.2,8.08,0.27,11,1931648128,2092388992,2066617344,2196990720,2182682112,414744768,270328960,300571168,30906256,31890692,37854640,0.18664560845216274,-0.09486301777363038,11904.0,6.121435598483616e-05,5.906164274926742,1001990210.0,0.00025760791010023923,2.6144662369447613,27820480.0,0.18664560845216274,0.09486301777363043,11904.0,8.729624030890289e-07,6.001027292700372,80053607493.0,7.180401244334929e-06,2.709329254718392,1128213564.0,6.121435598483616e-05,-5.906164274926742,1001990210.0,8.729624030890289e-07,-6.001027292700372,80053607493.0,0.0025814812633940675,-3.291698037981982,686796.0,0.00025760791010023923,-2.6144662369447613,27820480.0,7.180401244334929e-06,-2.709329254718392,1128213564.0,0.0025814812633940675,3.291698037981982,686796.0
178,Betaine aldehyde,C5H12NO,+,103.0992,14.9,3.18,0.87,2,-,-,95588,-,-,-,58787,-,-,-,-,0.495025346059711,-1.4564053991416377,0.0,NA,0.0,0.0,0.495025346059711,-0.9593109800461046,0.0,0.495025346059711,1.4564053991416377,0.0,0.373900966300059,1.4564053991416377,0.0,0.7073838615427479,0.4970944190955333,0.0,NA,0.0,0.0,0.373900966300059,-1.4564053991416377,0.0,0.373900966300059,-0.9593109800461046,0.0,0.495025346059711,0.9593109800461046,0.0,0.7073838615427479,-0.4970944190955332,0.0,0.373900966300059,0.9593109800461046,0.0
179,beta-Isopropylmaleate,C7H10O4,-,157.0506,-0.2,2.02,0.75,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
180,Butanoyl-CoA,C25H42N7O17P3S,+,838.1644,-5.5,9.9,0.32,2,-,-,12263,-,43797,-,-,-,-,-,-,0.4560853246389104,-1.138814468902282,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4560853246389104,1.138814468902282,0.0,0.3323346738826866,1.138814468902282,0.0,0.3323346738826866,1.138814468902282,0.0,NA,0.0,0.0,0.3323346738826866,-1.138814468902282,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3323346738826866,-1.138814468902282,0.0,NA,0.0,0.0
181,Cadaverine,C5H14N2,+,103.12299999999999,1.2,7.89,0.86,1,-,-,-,-,-,61177,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597113,-0.12245890017499456,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005903,-0.12245890017499456,0.0,NA,0.0,0.0,NA,0.0,0.0,0.37390096630005903,-0.12245890017499456,0.0,0.4950253460597113,0.12245890017499456,0.0,0.37390096630005903,0.12245890017499456,0.0,0.37390096630005903,0.12245890017499456,0.0
182,Caffeine,C8H10N4O2,-,193.0731,-10.9,7.46,0.88,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
183,Carbamoyl phosphate,CH4NO5P,-,139.9754,-11.7,27.57,0.35,11,7639692,8593880,8449456,8872298,9040934,986983,1086028,1158558,766098,824076,847261,0.21011547116477128,-0.11455449530637972,44.0,0.00025521020096764256,3.3205073314332885,174767.0,0.0002954732058581018,2.913636281751516,117232.0,0.21011547116477128,0.11455449530637965,44.0,1.4698194610241075e-06,3.4350618267396684,35321224.0,1.889197409902491e-06,3.0281907770578957,21298799.0,0.00025521020096764256,-3.3205073314332885,174767.0,1.4698194610241075e-06,-3.4350618267396684,35321224.0,0.008717745672743422,-0.40687104968177296,144.0,0.0002954732058581018,-2.913636281751516,117232.0,1.889197409902491e-06,-3.028190777057896,21298799.0,0.008717745672743422,0.40687104968177296,144.0
184,CDP,C9H15N3O11P2,+,404.0255,11.5,7.58,0.16,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
185,CDP-choline,C14H26N4O11P2,+,489.1146,-4.1,12.25,0.15,6,2649256,1231401,2427342,886745,1535914,18240,-,-,-,-,-,0.7067759568496002,0.26327837909288715,3.0,0.03556001864756054,7.211141053220576,4070.0,0.03564172799752418,7.033585472282325,3593.0,0.7067759568496002,-0.2632783790928873,3.0,0.02294268789283791,6.9478626741276885,4385.0,0.02302195352345851,6.770307093189437,3868.0,0.03556001864756054,-7.211141053220576,4070.0,0.02294268789283791,-6.9478626741276885,4385.0,0.373900966300059,-0.17755558093825158,0.0,0.03564172799752418,-7.033585472282325,3593.0,0.02302195352345851,-6.770307093189437,3868.0,0.373900966300059,0.17755558093825158,0.0
186,CDP-ethanolamine,C11H20N4O11P2,-,445.0531,-11.0,13.4,0.1,5,36719,27978,73987,43841,73518,-,-,-,-,-,-,0.09875473344202748,-0.979450520615224,1.0,0.00634089484195236,1.6936988159972608,11.0,0.00634089484195236,1.6936988159972608,11.0,0.09875473344202748,0.979450520615224,1.0,0.005716469322923796,2.673149336612485,41.0,0.005716469322923796,2.673149336612485,41.0,0.00634089484195236,-1.6936988159972608,11.0,0.005716469322923796,-2.673149336612485,41.0,NA,0.0,0.0,0.00634089484195236,-1.6936988159972608,11.0,0.005716469322923796,-2.673149336612485,41.0,NA,0.0,0.0
187,Chitobiose,C15H26N2O12,+,427.1559,9.2,11.07,0.16,5,645722,527466,741656,516130,505658,-,-,-,-,-,-,0.9917463304874936,-0.0029990418680198435,1.0,0.0009644324952514664,5.8742904093942405,18143.0,0.0009644324952514664,5.8742904093942405,18143.0,0.9917463304874936,0.0029990418680197767,1.0,0.0016857435957295455,5.8772894512622615,10423.0,0.0016857435957295455,5.8772894512622615,10423.0,0.0009644324952514664,-5.8742904093942405,18143.0,0.0016857435957295455,-5.8772894512622615,10423.0,NA,0.0,0.0,0.0009644324952514664,-5.8742904093942405,18143.0,0.0016857435957295455,-5.8772894512622615,10423.0,NA,0.0,0.0
188,Chloroacetic acid,C2H3ClO2,-,92.9749,-13.8,0.08,0.21,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
189,Cholesterol,C27H46O,+,387.3621,12.5,2.83,0.18,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
190,Choline,C5H14NO,+,105.1148,15.1,3.39,0.21,1,-,-,52618,-,-,-,-,-,-,-,-,0.495025346059711,-1.0229903108190113,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,1.022990310819011,0.0,0.3739009663000589,1.022990310819011,0.0,0.3739009663000589,1.022990310819011,0.0,NA,0.0,0.0,0.3739009663000589,-1.0229903108190113,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000589,-1.0229903108190113,0.0,NA,0.0,0.0
191,Choline phosphate,C5H15NO4P,-,183.0666,0.6,5.11,0.74,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
192,"cis-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA",C31H50N7O17P3S,+,918.227,-14.5,25.98,0.69,1,-,-,-,-,-,-,54253,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,-1.2358093736252989,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-1.2358093736252989,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-1.2358093736252989,0.0,0.495025346059711,1.2358093736252986,0.0,0.373900966300059,1.2358093736252986,0.0,0.373900966300059,1.2358093736252986,0.0
193,cis-Aconitate,C6H6O6,-,173.0092,-8.4,15.17,0.45,7,4394282,4801174,1691339,341550,581275,469296,-,665448,-,-,-,0.006839549192323529,2.3995339682831327,2110.0,8.993623021185982e-05,4.533484916813143,617523.0,0.0003770299124932496,3.3709092399715286,69176.0,0.006839549192323529,-2.3995339682831327,2110.0,0.18090435774831035,2.1339509485300105,13.0,0.3841247608459821,0.9713752716883962,3.0,8.993623021185982e-05,-4.533484916813143,617523.0,0.18090435774831035,-2.13395094853001,13.0,0.14344330276647665,-1.162575676841614,5.0,0.0003770299124932496,-3.3709092399715286,69176.0,0.3841247608459821,-0.971375271688396,3.0,0.14344330276647665,1.162575676841614,5.0
194,Citrate,C6H8O7,-,191.0197,-7.5,8.75,0.45,6,2169271,3650759,21115624,20300404,8561705,-,-,107109,-,-,-,0.07957903597467776,-2.5172244664515957,704.0,0.014137742247804326,5.536866091280812,4881.0,0.014365927724832075,5.230872635284424,3905.0,0.07957903597467776,2.5172244664515957,704.0,0.01494748819233313,8.054090557732406,148666.0,0.014992606154826806,7.74809710173602,119998.0,0.014137742247804326,-5.536866091280812,4881.0,0.01494748819233313,-8.054090557732406,148666.0,0.373900966300059,-0.3059934559963885,0.0,0.014365927724832075,-5.230872635284424,3905.0,0.014992606154826806,-7.74809710173602,119998.0,0.373900966300059,0.3059934559963886,0.0
195,CMP,C9H14N3O8P,+,324.0591,-5.9,8.03,0.66,4,-,-,-,-,-,2087308,2067404,5287032,16073,-,-,NA,0.0,0.0,0.495025346059711,-0.2141324400939806,0.0,0.1078557221760706,-8.178922952676823,4243.0,NA,0.0,0.0,0.373900966300059,-0.2141324400939806,0.0,0.04275161418708399,-8.178922952676823,10704.0,0.495025346059711,0.21413244009398055,0.0,0.373900966300059,0.21413244009398055,0.0,0.04282110285159142,-7.9647905125828435,9218.0,0.1078557221760706,8.178922952676823,4243.0,0.04275161418708399,8.178922952676823,10704.0,0.04282110285159142,7.9647905125828435,9218.0
196,CoA,C21H36N7O16P3S,+,768.1225,-1.2,12.0,0.24,1,-,-,-,24334,-,-,-,-,-,-,-,0.495025346059711,-0.5178083431203017,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.5178083431203016,0.0,0.373900966300059,0.5178083431203016,0.0,0.373900966300059,0.5178083431203016,0.0,NA,0.0,0.0,0.373900966300059,-0.5178083431203017,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.5178083431203017,0.0,NA,0.0,0.0
197,Cocaine,C17H21NO4,-,302.1398,-8.9,7.16,0.75,0,-,-,-,-,-,-,-,-,-,-,-,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0
198,Coproporphyrinogen I,C36H44N4O8,+,661.3232,-10.1,8.29,0.16,1,-,-,-,63326,-,-,-,-,-,-,-,0.4950253460597112,-1.3690119893492465,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597112,1.3690119893492465,0.0,0.373900966300059,1.3690119893492465,0.0,0.373900966300059,1.3690119893492465,0.0,NA,0.0,0.0,0.373900966300059,-1.3690119893492465,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-1.3690119893492465,0.0,NA,0.0,0.0
199,Coproporphyrinogen III,C36H44N4O8,+,661.3232,-10.1,8.29,0.16,1,-,-,-,63326,-,-,-,-,-,-,-,0.4950253460597112,-1.3690119893492465,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597112,1.3690119893492465,0.0,0.373900966300059,1.3690119893492465,0.0,0.373900966300059,1.3690119893492465,0.0,NA,0.0,0.0,0.373900966300059,-1.3690119893492465,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-1.3690119893492465,0.0,NA,0.0,0.0
200,Creatine,C4H9N3O2,+,132.0768,-3.4,11.08,0.91,8,743608,781542,1926504,2212593,4148484,18114258,13900636,8060609,-,-,-,0.11309347251007115,-1.8570374248566517,56.0,2.1599827503526386e-05,2.8996252095441877,149380.0,0.04415009134141305,-4.130735082242819,2801.0,0.11309347251007115,1.8570374248566517,56.0,0.01890741784861106,4.75666263440084,2048.0,0.02411665582124211,-2.273697657386168,1616.0,2.1599827503526386e-05,-2.8996252095441877,149380.0,0.01890741784861106,-4.75666263440084,2048.0,0.010434856273340084,-7.030360291787008,84314.0,0.04415009134141305,4.130735082242819,2801.0,0.02411665582124211,2.273697657386168,1616.0,0.010434856273340084,7.030360291787008,84314.0
201,Crotonoyl-CoA,C25H40N7O17P3S,+,836.1487,7.8,12.38,0.87,1,-,-,26104,-,-,-,-,-,-,-,-,0.495025346059711,-0.6199294241160777,0.0,NA,0.0,0.0,NA,0.0,0.0,0.495025346059711,0.6199294241160777,0.0,0.373900966300059,0.6199294241160777,0.0,0.373900966300059,0.6199294241160777,0.0,NA,0.0,0.0,0.373900966300059,-0.6199294241160777,0.0,NA,0.0,0.0,NA,0.0,0.0,0.373900966300059,-0.6199294241160777,0.0,NA,0.0,0.0
202,CTP,C9H16N3O14P3,+,483.9918,3.1,13.98,0.09,3,-,-,32474,37970,21720,-,-,-,-,-,-,0.04362256752828781,-1.6192408316724942,1.0,NA,0.0,0.0,NA,0.0,0.0,0.04362256752828781,1.6192408316724942,1.0,0.012232144591545605,1.6192408316724942,5.0,0.012232144591545605,1.6192408316724942,5.0,NA,0.0,0.0,0.012232144591545605,-1.6192408316724942,5.0,NA,0.0,0.0,NA,0.0,0.0,0.012232144591545605,-1.6192408316724942,5.0,NA,0.0,0.0
203,Cys-Gly,C5H10N2O3S,-,177.0339,7.1,3.38,0.73,1,-,-,-,-,48225,-,-,-,-,-,-,0.4950253460597114,-0.0971931419982005,0.0,NA,0.0,0.0,NA,0.0,0.0,0.4950253460597114,0.0971931419982006,0.0,0.3739009663000593,0.0971931419982006,0.0,0.3739009663000593,0.0971931419982006,0.0,NA,0.0,0.0,0.3739009663000593,-0.0971931419982005,0.0,NA,0.0,0.0,NA,0.0,0.0,0.3739009663000593,-0.0971931419982005,0.0,NA,0.0,0.0
204,Cytidine,C9H13N3O5,+,244.0928,1.7,9.33,0.61,8,31843286,28248948,1751739,2483330,1426878,127047,54483,82180,-,-,-,0.00026802401065984064,3.992770907757617,948387.0,0.00019423866991062852,11.427576236062567,213119666.0,0.00019585430913650125,8.41704496738747,26295229.0,0.00026802401065984064,-3.992770907757617,948387.0,0.00386799031084584,7.43480532830495,42455.0,0.004545326533256708,4.4242740596298535,4665.0,0.00019423866991062852,-11.427576236062567,213119666.0,0.00386799031084584,-7.43480532830495,42455.0,0.021929325047841692,-3.010531268675096,18.0,0.00019585430913650125,-8.41704496738747,26295229.0,0.004545326533256708,-4.4242740596298535,4665.0,0.021929325047841692,3.010531268675096,18.0
205,D-4'-Phosphopantothenate,C9H18NO8P,-,298.0697,6.6,7.11,0.96,2,54212,-,25520,-,-,-,-,-,-,-,-,0.30156014834484396,0.7093976511297484,0.0,0.27222840122441616,0.7757140519092368,0.0,0.27222840122441616,0.7757140519092368,0.0,0.30156014834484396,-0.7093976511297483,0.0,0.373900966300059,0.0663164007794887,0.0,0.373900966300059,0.0663164007794887,0.0,0.27222840122441616,-0.775714051909237,0.0,0.373900966300059,-0.06631640077948854,0.0,NA,0.0,0.0,0.27222840122441616,-0.775714051909237,0.0,0.373900966300059,-0.06631640077948854,0.0,NA,0.0,0.0
206,dADP,C10H15N5O9P2,-,410.0272,-12.5,7.41,0.27,2,-,54008,78744,-,-,-,-,-,-,-,-,0.9802119691146868,-0.040478356649989736,0.0,0.27222840122441616,1.678252230722633,0.0,0.27222840122441616,1.678252230722633,0.0,0.9802119691146868,0.040478356649989534,0.0,0.373900966300059,1.7187305873726226,0.0,0.373900966300059,1.7187305873726226,0.0,0.27222840122441616,-1.6782522307226329,0.0,0.373900966300059,-1.7187305873726226,0.0,NA,0.0,0.0,0.27222840122441616,-1.6782522307226329,0.0,0.373900966300059,-1.7187305873726226,0.0,NA,0.0,0.0
207,D-Alanine,C3H7NO2,+,90.055,1.6,11.24,0.15,11,60964112,55875068,88900512,88261016,103269304,35133704,21054246,30135908,3007352,2726451,2915061,0.013050133390025991,-0.6781583364174419,9312.0,8.78769809518271e-05,4.340832176780161,7067960.0,0.01346785956276525,1.021655390380655,6572.0,0.013050133390025991,0.6781583364174419,9312.0,5.0377914163632755e-05,5.018990513197601,31009363.0,0.0005394873211473317,1.6998137267980964,368077.0,8.78769809518271e-05,-4.340832176780161,7067960.0,5.0377914163632755e-05,-5.018990513197601,31009363.0,0.0032797054844848146,-3.3191767863995065,48171.0,0.01346785956276525,-1.0216553903806544,6572.0,0.0005394873211473317,-1.6998137267980966,368077.0,0.0032797054844848146,3.3191767863995065,48171.0
